epoch,time,train/box_loss,train/cls_loss,train/l1_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/l1_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
130,28334.3,1.05963,0.52226,0.00567,0.90132,0.8511,0.89955,0.59211,1.2339,0.62559,0.00992,0.017229,0.005743,0.017229,0.005743,0.017229,0.005743,0.017229,0.005743
131,28546.7,1.06612,0.52544,0.00565,0.89884,0.85409,0.89925,0.59176,1.23391,0.6257,0.00993,0.01713,0.00571,0.01713,0.00571,0.01713,0.00571,0.01713,0.00571
132,28759.2,1.05885,0.52274,0.00563,0.89761,0.85285,0.89925,0.59163,1.23322,0.6303,0.00991,0.017031,0.005677,0.017031,0.005677,0.017031,0.005677,0.017031,0.005677
133,28971.9,1.05366,0.521,0.00565,0.89998,0.85303,0.8995,0.5923,1.23302,0.63063,0.00991,0.016932,0.005644,0.016932,0.005644,0.016932,0.005644,0.016932,0.005644
134,29185,1.05112,0.51993,0.0056,0.90653,0.84827,0.89971,0.59222,1.23299,0.63171,0.0099,0.016833,0.005611,0.016833,0.005611,0.016833,0.005611,0.016833,0.005611
135,29395.8,1.04865,0.51897,0.00559,0.89977,0.85248,0.89968,0.59202,1.23232,0.63104,0.0099,0.016734,0.005578,0.016734,0.005578,0.016734,0.005578,0.016734,0.005578
136,29608.4,1.05321,0.51981,0.00567,0.8985,0.85274,0.8996,0.59208,1.23215,0.63159,0.00989,0.016635,0.005545,0.016635,0.005545,0.016635,0.005545,0.016635,0.005545
137,29820.8,1.05029,0.51195,0.00555,0.89899,0.85438,0.89984,0.59237,1.23243,0.63179,0.0099,0.016536,0.005512,0.016536,0.005512,0.016536,0.005512,0.016536,0.005512
138,30032.9,1.0444,0.5087,0.00555,0.89959,0.85374,0.89917,0.59236,1.23186,0.6346,0.0099,0.016437,0.005479,0.016437,0.005479,0.016437,0.005479,0.016437,0.005479
139,30246,1.04406,0.51227,0.00557,0.90037,0.85292,0.89943,0.59231,1.23165,0.63224,0.00991,0.016338,0.005446,0.016338,0.005446,0.016338,0.005446,0.016338,0.005446
140,30459.5,1.03977,0.5068,0.00552,0.89587,0.85543,0.89903,0.59269,1.23192,0.63134,0.00991,0.016239,0.005413,0.016239,0.005413,0.016239,0.005413,0.016239,0.005413
141,30671.9,1.03636,0.50688,0.00553,0.89505,0.85697,0.899,0.5927,1.23194,0.63054,0.00992,0.01614,0.00538,0.01614,0.00538,0.01614,0.00538,0.01614,0.00538
142,30884.6,1.03418,0.51001,0.00555,0.90026,0.8541,0.89922,0.59309,1.23195,0.63039,0.00992,0.016041,0.005347,0.016041,0.005347,0.016041,0.005347,0.016041,0.005347
143,31098.4,1.03697,0.50059,0.00544,0.89917,0.8541,0.89885,0.59302,1.23142,0.63197,0.00992,0.015942,0.005314,0.015942,0.005314,0.015942,0.005314,0.015942,0.005314
144,31311.7,1.03323,0.50104,0.00544,0.90154,0.85202,0.89915,0.59309,1.23142,0.63066,0.00992,0.015843,0.005281,0.015843,0.005281,0.015843,0.005281,0.015843,0.005281
145,31523.5,1.0321,0.50239,0.00547,0.90111,0.85241,0.89879,0.59305,1.2312,0.63144,0.00992,0.015744,0.005248,0.015744,0.005248,0.015744,0.005248,0.015744,0.005248
146,31736.2,1.02628,0.49807,0.00544,0.90281,0.85283,0.89936,0.59319,1.23236,0.6291,0.00992,0.015645,0.005215,0.015645,0.005215,0.015645,0.005215,0.015645,0.005215
147,31949.9,1.01931,0.49602,0.0054,0.9006,0.85236,0.89886,0.59297,1.23195,0.62983,0.00992,0.015546,0.005182,0.015546,0.005182,0.015546,0.005182,0.015546,0.005182
148,32160.1,1.01893,0.49532,0.00541,0.89811,0.85371,0.89804,0.59256,1.23247,0.62916,0.00993,0.015447,0.005149,0.015447,0.005149,0.015447,0.005149,0.015447,0.005149
149,32372.8,1.0199,0.49786,0.00539,0.89822,0.85474,0.89836,0.59241,1.2324,0.62878,0.00993,0.015348,0.005116,0.015348,0.005116,0.015348,0.005116,0.015348,0.005116
150,32585.1,1.01881,0.50159,0.00541,0.90379,0.84986,0.89875,0.59301,1.23153,0.62973,0.00992,0.015249,0.005083,0.015249,0.005083,0.015249,0.005083,0.015249,0.005083
151,32797.1,1.01563,0.49356,0.00539,0.90686,0.84856,0.89902,0.59349,1.23072,0.63052,0.00991,0.01515,0.00505,0.01515,0.00505,0.01515,0.00505,0.01515,0.00505
152,33008.4,1.01262,0.4879,0.00534,0.90727,0.84808,0.89903,0.59358,1.22989,0.6304,0.00991,0.015051,0.005017,0.015051,0.005017,0.015051,0.005017,0.015051,0.005017
153,33222.5,1.00868,0.48854,0.00533,0.9064,0.84823,0.89903,0.59378,1.22963,0.63261,0.00992,0.014952,0.004984,0.014952,0.004984,0.014952,0.004984,0.014952,0.004984
154,33436.8,1.00786,0.48743,0.0053,0.90959,0.84743,0.89924,0.59379,1.22878,0.6332,0.00992,0.014853,0.004951,0.014853,0.004951,0.014853,0.004951,0.014853,0.004951
155,33648.5,1.00678,0.48824,0.00536,0.91152,0.8481,0.89974,0.59424,1.2278,0.63433,0.00991,0.014754,0.004918,0.014754,0.004918,0.014754,0.004918,0.014754,0.004918
156,33862.4,1.00224,0.48586,0.00528,0.90979,0.84657,0.89866,0.59391,1.22847,0.6333,0.00992,0.014655,0.004885,0.014655,0.004885,0.014655,0.004885,0.014655,0.004885
157,34075.5,1.00562,0.4887,0.00531,0.90869,0.8496,0.89874,0.594,1.22784,0.63429,0.00991,0.014556,0.004852,0.014556,0.004852,0.014556,0.004852,0.014556,0.004852
158,34286.9,1.00365,0.48347,0.00529,0.90806,0.85077,0.89903,0.59427,1.22826,0.63257,0.00992,0.014457,0.004819,0.014457,0.004819,0.014457,0.004819,0.014457,0.004819
159,34498.3,0.996,0.48009,0.00526,0.9028,0.85355,0.89911,0.59456,1.22775,0.63369,0.00991,0.014358,0.004786,0.014358,0.004786,0.014358,0.004786,0.014358,0.004786
160,34711.4,0.99883,0.48464,0.00524,0.90485,0.85202,0.89964,0.59482,1.22784,0.63355,0.00991,0.014259,0.004753,0.014259,0.004753,0.014259,0.004753,0.014259,0.004753
161,34924.5,0.99802,0.48056,0.00518,0.90677,0.85044,0.90008,0.59499,1.22772,0.63332,0.00991,0.01416,0.00472,0.01416,0.00472,0.01416,0.00472,0.01416,0.00472
162,35136.5,0.9963,0.48056,0.00522,0.90206,0.85417,0.89995,0.59486,1.22705,0.63443,0.00991,0.014061,0.004687,0.014061,0.004687,0.014061,0.004687,0.014061,0.004687
163,35349,0.99374,0.48004,0.00523,0.9035,0.8543,0.89975,0.59457,1.22718,0.63372,0.00992,0.013962,0.004654,0.013962,0.004654,0.013962,0.004654,0.013962,0.004654
164,35561.9,0.99222,0.47421,0.00522,0.90304,0.85503,0.89976,0.59486,1.22755,0.63309,0.00992,0.013863,0.004621,0.013863,0.004621,0.013863,0.004621,0.013863,0.004621
165,35773.1,0.98338,0.48094,0.00521,0.90901,0.84887,0.89981,0.59493,1.22792,0.63272,0.00992,0.013764,0.004588,0.013764,0.004588,0.013764,0.004588,0.013764,0.004588
166,35985.3,0.97853,0.47242,0.00515,0.90982,0.84879,0.89929,0.59483,1.22739,0.6347,0.00992,0.013665,0.004555,0.013665,0.004555,0.013665,0.004555,0.013665,0.004555
167,36207.4,0.9814,0.47023,0.00512,0.90752,0.85091,0.89946,0.59497,1.22738,0.63475,0.00992,0.013566,0.004522,0.013566,0.004522,0.013566,0.004522,0.013566,0.004522
168,36426.6,0.97828,0.46556,0.00514,0.90436,0.85486,0.89913,0.59535,1.22638,0.63624,0.00991,0.013467,0.004489,0.013467,0.004489,0.013467,0.004489,0.013467,0.004489
